S025,Mean TradAgg,Mean SurvSAgg
1122008,0.2418225364290157,-0.9564897055517231
1122018,0.3770013832188138,-0.3963266989372137
1241982,-0.9665385605595168,0.8940627979125413
1241990,-0.08867164087048654,1.7171928166388746
1242000,-0.49748832857840636,2.272402027950619
1242006,-0.6383872741576122,2.3890316421041056
1242020,1.3382337381562135,3.1399096039076615
1521990,-1.242359983250436,-1.424853666302968
1521996,-0.9280867080912767,-0.9655526000763646
1522000,-1.1421841261864352,-0.6719110827150684
1522006,-0.8460921392143057,-0.6727522369588339
1522012,-0.3214175467368579,-0.02205236355088902
1522018,0.29821665542464576,-0.1664719194260058
1562007,0.873989277674535,-0.47038877065882523
1562013,1.1135453010615461,-0.2808726211051387
1562018,0.7885096176871588,0.03725136226968137
1581998,0.8222474238729169,-0.7302232930284197
1582006,1.8449624280858716,-0.8148846655792955
1582012,1.5553474764905353,0.06147660471568962
1582019,1.533795498582496,0.16500168668474913
1702005,-2.3741882955483944,-0.6547801817858503
1702012,-2.3641690124684627,-0.7423225992889416
1702018,-2.0586661148499954,-0.42471313769766056
1911996,1.6404243880000469,0.7813550267913583
1912008,-0.08003472236542145,-0.3141658230590106
1912017,0.18054756397570315,0.034413514258830186
1962006,-0.7100062030105438,-0.41053130915769487
1962008,-0.7909336703469309,-1.2355872916178157
1962011,-0.37146783189625515,-0.7984175894683239
1962019,-0.5746907229687626,-1.0001259043402817
2031991,1.6941133138270563,0.7710896883799794
2031998,1.6458139554477438,1.6095931611042422
2031999,1.8568790246439846,1.6120486990084189
2032008,1.4568430827247052,1.1171300074384383
2032017,1.7013855723229767,1.8150631803459683
2032022,1.8900997336576955,1.5249985320333461
2081981,1.4752506397427958,2.338869438636601
2081999,1.3941098812217343,3.752871231562122
2082008,1.065481390551781,4.167433916202949
2082017,1.7017419764278128,4.460145690156651
2141996,-1.3114809159097895,-0.7548672102771316
2182013,-2.352439127350567,-1.1701312383633962
2182018,-2.310846592725829,-0.8210840032810992
2312007,-0.799188855086388,-1.3718706812836414
2312020,-1.8610790135378916,-2.0627764411560134
2331996,2.072318730268083,-0.40280542561153193
2331999,1.9008684186584615,-0.5418155975619142
2332008,1.2521871207190352,-0.07895394699899351
2332011,1.6754419688464535,-0.006110366832973697
2332018,1.2952090164655594,1.2924334206608306
2461990,1.4468260614806268,2.294844239053832
2461996,0.9305378381485213,1.852900871089049
2462000,0.7805979256899346,1.948821398155305
2462005,0.7901723891093545,2.345472481556388
2462009,1.3384299875648467,2.8642260597155063
2462017,1.3748061618845038,3.7061432621322177
2501981,0.7215348391411562,0.28587156161182514
2501990,0.7454936841195903,1.0942413461798062
2501999,0.6649476941415574,1.6867234920284087
2502006,0.9135724277771403,2.273549666487462
2502008,0.7997778130244928,2.1035369924652043
2502018,0.8372945933715751,2.794713464091636
2681996,-0.23362641834369702,-1.7038169057880956
2682008,-0.8754803583087327,-1.9679579233405178
2682009,-1.1701343767363033,-2.29609122674538
2682014,-1.1063336593504969,-2.455692390883946
2682018,-1.4119633651190109,-1.7095805727159081
2752013,-1.329469654867506,-2.42461598603348
2761981,1.2827922424744829,0.3606033718285932
2761990,1.664447629476626,1.3600494383026067
2761997,2.5245976394657443,2.2396390434929665
2761999,1.8914912717467658,1.4734351240519232
2762006,1.9681872991615736,2.089335144584533
2762008,1.7618228287714057,1.784443001380549
2762013,1.3603626214777529,1.9008811999710393
2762017,1.7152734198692614,3.132837734209298
2762018,1.483130298741283,3.3005133047550475
2882007,-2.472349860043559,-1.9035284711448703
2882012,-2.5677876407445366,-2.3567296318304525
3001999,0.7274419298980674,0.9415945507780061
3002008,0.08649963327749406,-0.061704642669836385
3002017,0.3703979894859358,-0.4009186602026789
3202004,-2.0785619768654855,-1.37569039470247
3202020,-1.33305449517023,-0.5336569262046761
3322016,-1.112201853392442,-0.37546822128182217
3442014,1.3069521571522331,0.766330174430864
3442018,2.0029206150353454,0.43918650694530453
3481991,0.7927583757996113,-0.7045477958127382
3481998,1.0761217361886253,0.15300334735151006
3481999,0.5960519841155301,-1.1793679153174224
3482008,0.8264328204912996,-0.37162306248506943
3482009,0.9338263744543687,-0.19665876404829918
3482018,0.8209789832017971,0.20091314417048256
3521984,-0.33692590270184486,0.9959358215471679
3521990,0.24547090478355887,1.8386632349149619
3521999,0.22787096652870506,2.6956613144649366
3522009,0.48533874329947757,3.388202131160299
3522017,1.0148034074957812,4.235770521723058
3561990,-0.6108425191279707,-0.968011796185713
3561995,-0.8457749899693975,-0.8674951572479399
3562001,-0.13919509595130045,-0.24025737498651556
3562006,-0.5572005234215589,-0.4962116763547849
3562012,-1.01478475473298,-1.631799149274953
3562023,-0.600971690303368,-0.6077827321011917
3602001,-1.129071760793345,-1.9630378443687682
3602006,-0.6593466705055697,-1.8651628862255092
3602018,-1.711873718976574,-1.8344958650817529
3642020,-0.7670070774850294,-1.6560502854909585
3682013,-1.20452747048627,-2.3747269788114966
3721981,-1.7913769186614157,-0.5056841948979642
3721990,-1.6751655643789531,0.38736924372480946
3721999,-1.304861514901753,0.9052493314570571
3722008,-0.9940886326264264,1.1294286903789728
3762001,0.3658632977320255,0.7911354284345752
3801981,0.29972124427037095,-0.6853169056050594
3801990,0.10096437654392276,0.4576877651806216
3801999,0.17544619725060476,0.9091007782963076
3802005,-0.09428772490904733,0.4394360028312725
3802018,0.5966425109504079,1.173729193075536
3921981,1.9862721606193716,0.5119303284156577
3921990,2.214670774754341,0.874593754008124
3921995,1.5529557615559944,1.3813463633147183
3922000,2.5782461404401786,1.897328404486546
3922005,2.6289372422851263,1.769958319648004
3922010,2.3225331819706314,1.747792330636014
3922019,2.3477902708369136,2.4023788582460956
3982011,-0.4272160012426634,-1.1202832066894701
3982018,-0.2290205611986172,-1.1102531939977536
4002001,-2.0524969277267786,-2.7752274465895144
4002007,-2.3271066462061905,-2.6571139608946717
4002014,-2.0003710259055456,-2.815214438866102
4002018,-2.22567712275211,-2.4716061559170757
4042021,-1.262073946846029,-0.888657233047477
4102001,1.7690995407757875,0.1018782483966403
4102005,1.381110334191507,-0.25211060813665553
4102010,1.2717710451025925,-0.08492317804162462
4102018,1.9420723331004848,-0.13835985798492376
4172003,0.04165167080858444,-1.570147252870854
4172011,-0.831546993423188,-1.3787691692078383
4172020,-1.928449392184641,-1.4836258164646898
4222013,-0.18290911441929225,-1.4083076327213246
4222018,-0.7953630233241873,-1.8535415061914404
4281996,2.1180845727472963,-0.01976045224078397
4281999,1.1687754919608444,-1.080097145004463
4282008,1.1944750631932541,-0.37869361949666763
4282021,1.154368694974873,0.19973072101337885
4342014,-2.2105002949476242,-2.1903617940942315
4342022,-2.4653694296005284,-2.439740808638101
4401997,1.4425208888709655,-1.1348434666068423
4401999,1.3825210536004071,-0.718404654946835
4402008,1.3143669339063946,-0.6719398006935761
4402018,1.180293838205182,0.01574082214395688
4421999,0.6910422408488179,1.9735141318951592
4422008,0.6089015032377458,1.9896172067588809
4462019,1.7633475917485373,0.7418709646117102
4582006,-0.8645100081521894,-0.9770681873969799
4582012,-1.4600958941147157,-1.5403745236141575
4582018,0.07932101428788262,-0.6307995172220975
4622021,-1.8829034785086038,-1.609757319673165
4662007,-1.8575888126516533,-0.8466249022310349
4701991,-2.3114229479843256,-1.2208591312218515
4701999,-1.9492867625960484,-1.2313531479745126
4702008,-1.6410564495228674,-0.4168659208760003
4841981,-1.352369322639181,-1.5143296481335506
4841990,-0.38117504042786576,-0.15708823376932513
4841996,-1.0384384753401088,-0.35412390242446545
4842000,-1.9431114458967516,-0.3237421550130165
4842005,-1.948346875968245,0.12722359263791772
4842012,-2.1100586407145214,-0.0007556967209612006
4842018,-1.3974921658303414,-0.244272823434321
4962020,1.0628779737260459,0.4194357602177869
4981996,0.8104325326527049,-2.0126304700812803
4982002,1.2691513166386856,-1.8706023903311435
4982006,1.0042505810661384,-2.106146946019544
4982008,0.1369017093398978,-2.222227968579613
4991996,0.3910773919073727,-0.9725551527773342
4992001,1.4143133885084653,-1.081743473086
4992008,0.21002100384183603,-0.9349231054008676
4992019,-0.5446614858497484,-0.3352061826496265
5042011,-1.5488674099035638,-2.687185688088831
5042021,-0.4753015419640884,-1.3838837016117786
5281981,0.8610902849893435,1.4235612806854
5281990,1.0243520001561246,2.881188835724279
5281999,0.9500440836250591,3.1698944784728194
5282006,0.8580737326858136,2.6080289288723044
5282008,0.4302968951924574,3.2419656747313317
5282012,1.2300979440952244,3.2086121219873647
5282017,1.2291107583506313,3.757016179726453
5282022,1.8339008624232704,3.8040907726502824
5541998,0.21698922830060943,2.7813095281064912
5542004,0.10327644985550517,3.1786544964505175
5542011,0.4225684362874941,3.19156561819006
5542020,1.054948021759395,4.170620561007662
5582020,-2.3235128097732938,-1.3570203450747345
5661990,-1.735701674577104,-2.1092178153488716
5661995,-1.9088668900078851,-2.1635293341419213
5662000,-2.5556021189568416,-1.69046289877432
5662012,-1.799933017746658,-1.7437481327164668
5662018,-1.9318917033978817,-2.248439755143729
5781982,1.0032211105906743,1.4917188063911855
5781990,1.2512866030569336,2.0595541770205728
5781996,1.248652734527733,2.8538471893407453
5782007,1.5013307346796763,4.10123300929345
5782008,1.1829824876448054,3.8723414314219338
5782018,1.5926803107479077,4.589823984736778
5862001,-1.8496543731981505,-2.679413571431761
5862012,-1.5767621464096542,-1.4951361245013821
5862018,-1.9043648504311965,-1.602012504588306
6041996,-1.2986572411147157,-1.2782842279760251
6042001,-1.5693251127856902,-1.2707313228501722
6042012,-1.302220802742875,-1.0033529619156514
6042018,-1.4497831406738164,-1.364289266385406
6081996,-1.6530215198036358,-1.330583980658127
6082001,-1.5524890538127114,-1.1373573346747439
6082012,-1.6927953061067038,-0.7450136447391627
6082019,-1.8805993182451517,-0.5647188648778443
6161990,-0.8934744399554589,-1.6562073903640158
6161999,-0.7183035909390187,-0.9016711602058287
6162005,-0.9104517149784713,-0.8009671043569631
6162008,-0.30108850598053843,-0.4937867741639621
6162012,-0.6985905835016566,-0.2582185756140462
6162017,-0.4807153008299375,0.5388693109829645
6201990,0.09755392075029284,-0.5811681185739406
6201999,-0.8805460188617307,-0.6877920920376083
6202008,-0.16651474135612035,0.15389700668782316
6202020,-0.3044585135983415,0.2701486244525637
6301995,-2.4821786793445457,-0.8070470621283093
6302001,-2.6421119481771695,-0.3394930270996933
6302018,-1.9884547336607983,0.14139663617540674
6421998,0.6158900474488558,-1.2123740482923309
6421999,0.08647488926589265,-2.0878568911188924
6422005,-0.21597238473484648,-2.2463157516307515
6422008,-0.21722312103275762,-1.747549864638196
6422012,-0.3507043127794399,-1.8302834771463077
6422018,-0.5673225567090312,-1.4060867927537144
6431990,1.7132655020902146,-0.659720747040251
6431995,1.4980345783043452,-1.4101865162761955
6431999,1.6171734510804014,-1.293701599195295
6432006,0.7591054096294373,-1.2460059246436235
6432008,0.4750407404901585,-1.2052563002870125
6432011,0.559900147115089,-1.0912339642083593
6432017,0.4772105097049488,-0.7447845375199567
6462007,-1.7919580398869235,-2.2590920228038924
6462012,-1.5457210594761517,-1.5546216258124155
6881996,1.1846678771688763,-0.47004559658560896
6882001,1.0063851820106355,-0.6415837407877312
6882006,0.7054563840078127,-0.21296752563666832
6882008,0.23837424281565497,-1.116879431124566
6882017,0.6668374894908032,-0.09483382046871551
6882018,0.39592072821005825,-0.7893814673838596
7022002,-0.3105280943271669,-0.790772982377963
7022020,0.13891839532293426,-0.2281137583703724
7031991,1.2154689422183225,-0.37265251742527494
7031998,0.7174790197100723,0.3306982394147781
7031999,1.0673503541720535,0.1571434173654423
7032008,0.36191792697922565,0.33335183707774274
7032017,0.8745061351608595,0.9424822610821768
7032022,1.038212790558497,0.3836692617335407
7042001,-1.0996536500432301,-0.12307860327505468
7042006,-0.6627092332089708,-0.3661050355873196
7042020,-0.5339234374894861,0.5985582330738187
7051992,1.0575052877278222,0.13569775673173276
7051995,1.0776276125303834,0.4971592838642221
7051999,1.3096015572539896,1.3022111956168192
7052005,1.2859529958202323,1.4356434162021723
7052008,0.959336473963131,1.2950864195549208
7052011,1.378491692184975,1.526192129983322
7052017,1.1990016704766961,1.9724184084392948
7101982,-0.669428324741852,-1.111230828501336
7101990,-1.1570304772454472,-1.2468841570939797
7101996,-1.662084376646226,-1.4655403568510634
7102001,-1.244170804894423,-0.8712996877812255
7102013,-0.3321552648710059,-0.17483499556354457
7162001,-1.6718322155175476,-3.028213824191327
7162012,-1.7235539652810914,-1.9443214641356872
7162020,-0.9200618025068373,-3.0047120892126347
7241981,-0.2882966498371182,-0.7286272783707434
7241990,0.16986956300250627,0.310027939835695
7241995,-0.3299577967261229,0.4720230564405767
7241999,0.3231140093253329,0.8398240369744747
7242000,0.2604101211080812,1.097952250889961
7242007,0.3654992917179965,1.164063768855817
7242008,0.29832782903588884,1.6463013800102289
7242011,0.776211313400654,1.207113339330073
7242017,0.975871996598279,2.1832478519372835
7521981,1.4902404204026025,2.0231868315950896
7521990,1.3501607012033014,2.753557339897978
7521996,1.7925729442016816,3.9316406869464267
7521999,1.6463324322959563,4.285425921936707
7522006,2.062117832020804,4.698214119437767
7522009,2.3368286913460867,4.732984428885432
7522011,2.1087311505530764,4.560141192656307
7522017,1.8414077053620934,4.780517906527687
7561996,1.1261489207068875,2.2145527747704397
7562008,0.6339812640836121,2.7587131127766344
7562017,1.1995020052926237,3.5092287404481897
7642007,-0.9190461290298283,-0.6559168366378301
7642013,-0.32455316463017647,-0.39106684277127807
7642018,0.3718756518055249,0.09607763234554277
7802006,-2.3997293610393915,-1.304790554161668
7802010,-2.38082799491314,-1.370736213511152
7882013,-1.2480060834820212,-2.839415382290791
7882019,-0.9273325142321295,-2.3624953525794994
7921990,-0.9780950274582931,-1.0758341232515458
7922001,-0.606845549982475,-2.187102529365922
7922007,-1.5426851405753546,-1.5880313816600917
7922009,-1.2924490909838546,-2.1868034981647284
7922011,-1.4210887230570872,-1.5832410139079651
7922018,-0.6576862405243742,-1.2996627966959386
8002001,-1.7066947445669447,-1.9975087116918597
8041996,1.408132621113627,-1.450433416000902
8041999,1.43956829656112,-1.482479729956343
8042006,0.4036849927385196,-1.4303632935519157
8042008,0.29884492337823243,-1.7460212721082409
8042011,0.6121917793687748,-1.5458401513942672
8042020,0.5555979337479527,-0.591645993321252
8071998,0.8189872219933172,-0.8105455856146313
8072001,0.29518433392451054,-0.8219814954466809
8072008,0.17474797821721727,-0.2027956779473054
8072019,0.10972881579838045,-0.45813003906116034
8182001,-2.0255860619687724,-1.7131953216368954
8261981,-0.4181486152726633,1.14515426913715
8261990,-0.08204083202442018,1.597631037169543
8262005,-0.057493449756356355,2.4451524271939227
8262009,0.1423328143685748,2.2935483491514366
8262018,0.8091275826609835,3.363206890126856
8262022,1.5857745368386766,3.487909170736009
8342001,-2.482762349271626,-1.8461460266668777
8401990,-1.251725669168597,1.2193915739417898
8401995,-1.4940145235836058,1.3667658074434812
8401999,-0.9833288007705524,1.785913318247224
8402006,-0.6534988650210477,1.4115956516882453
8402011,-0.26432438568012345,1.5672829149546754
8402017,0.39911515584800145,1.9205139728936313
8542007,-1.6903866839337036,-1.7618924178569173
8581996,-0.15981826605014823,0.3802827906217297
8582006,-0.5141685491302432,1.0458099386478514
8582011,-0.14591853428947968,0.8929324539534039
8582022,-0.2819660989619912,1.6710096433480688
8621996,-2.444042698979716,-1.0380507776634984
8622000,-2.274294623200143,-0.6359405429507851
8622021,-1.4205092421148195,-0.9127665734244425
8872014,-1.9261483011339213,-2.4218991837015285
8942007,-0.7311620885114478,-1.6212114806619895
9091981,-1.1068045329442924,-0.5981338247744667
9091990,-1.2787283236262157,0.28309492511108375
9091999,-0.7309783016165093,0.5671051645660732
9092008,-0.6268626609889054,0.4388569301898322
9092022,0.3737579944181395,2.3070560235726827
9152008,-1.5135177641097086,-1.216963932160655
